name,pretty_name,count,total,avg,min,max
model.proj_in,Model Proj In,11,0.03533729700075128,0.0032124815455228436,0.0010007379996750387,0.023961409000094136
block.norm1,LayerNorm (Pre-Attention),352,0.23100225800089902,0.0006562564147752813,0.0003550609999365406,0.007144302000142488
attn.q_proj,Attn Q Proj,352,0.6509916359896124,0.0018494080567886715,0.0009456040002078225,0.015394748999824515
attn.k_proj,Attn K Proj,352,0.6521408950029581,0.0018526729971674947,0.0009714269999676617,0.009947068000201398
attn.v_proj,Attn V Proj,352,0.6523945850012751,0.001853393707389986,0.000967139000294992,0.01016514200000529
attn.matmul_qk,QKᵀ MatMul,352,6.398370956004328,0.018177190215921388,0.0006349569998747029,2.5423375619998296
attn.apply_causal_mask,Causal Mask,352,6.013510822996977,0.017083837565332324,0.00031058299964570324,0.2257248040000377
attn.softmax,Softmax,352,8.871372390999113,0.025202762474429298,0.00016613900015727268,2.811774504999903
attn.weighted_sum,Attention Weighted Sum,352,5.571560999997473,0.015828298295447366,0.000619630000073812,0.1946460690001004
attn.out_projection,Output Projection,352,0.585572772001342,0.0016635590113674487,0.0009115249999922526,0.008447751999938191
block.norm2,LayerNorm (Pre-FFN),352,0.23293078999813588,0.0006617351988583406,0.0003501650003272516,0.003991306999978406
ff.linear1,FFN Linear 1,352,2.072630481995475,0.005888154778396235,0.0030013519999556593,0.03481549100024495
ff.gelu,GELU Activation,352,0.17132859000275857,0.0004867289488714732,0.00015922700004011858,0.004036778000227059
ff.linear2,FFN Linear 2,352,2.00683465500515,0.00570123481535554,0.0029465699999491335,0.03437681600007636
model.proj_out,Model Proj Out,11,0.02054778199953944,0.0018679801817763125,0.0009694760001366376,0.009567432000039844
model.output_head,Output Head Projection,11,0.3459047499995904,0.03144588636359913,0.007457093000084569,0.26953965900020194
attn.cache_concat,KV Cache Concat,320,1.2340430970029956,0.003856384678134361,0.003602933999900415,0.004989965000277152
