name,pretty_name,group,count,total,avg,min,max
model.proj_in,Extra Proj In,Output Head / Extra Proj,1,0.019274997001048177,0.019274997001048177,0.019274997001048177,0.019274997001048177
block.norm1,LayerNorm (Pre-Attn),Layer Normalization,32,0.10635572900355328,0.00332361653136104,0.0030418910027947277,0.006209250990650617
attn.q_proj,Q Projection,Self-Attention,32,0.3136585839674808,0.009801830748983775,0.009366338010295294,0.01860247299191542
attn.k_proj,K Projection,Self-Attention,32,0.31455414299853146,0.009829816968704108,0.009365696998429485,0.018658311004401185
attn.v_proj,V Projection,Self-Attention,32,0.3083819479797967,0.009636935874368646,0.009387361002154648,0.012203403995954432
attn.matmul_qk,QKᵀ MatMul,Self-Attention,32,6.034429138933774,0.18857591059168044,0.10993011700338684,2.559370538991061
attn.apply_causal_mask,Causal Mask,Self-Attention,32,3.7292341430002125,0.11653856696875664,0.11516310799925122,0.13787979799963068
attn.softmax,Softmax,Self-Attention,32,8.801058911980363,0.27503309099938633,0.19341575700673275,2.7936926199909067
attn.weighted_sum,Attention Weighted Sum,Self-Attention,32,5.290774087043246,0.16533669022010145,0.1632361650117673,0.19531925999035593
attn.out_projection,Output Projection,Self-Attention,32,0.2623149379651295,0.008197341811410297,0.008015882995096035,0.008587545991758816
block.norm2,LayerNorm (Pre-FFN),Layer Normalization,32,0.10474947599868756,0.003273421124958986,0.003058818998397328,0.003981863002991304
ff.linear1,FFN Linear 1,Feed Forward Network,32,1.0698157610167982,0.033431742531774944,0.03322548100550193,0.03446842099947389
ff.gelu,GELU Activation,Feed Forward Network,32,0.11111692404665519,0.0034724038764579745,0.003339162009069696,0.0038194670050870627
ff.linear2,FFN Linear 2,Feed Forward Network,32,1.0259769709664397,0.03206178034270124,0.031297412991989404,0.03397246800886933
model.proj_out,Extra Proj Out,Output Head / Extra Proj,1,0.009591898997314274,0.009591898997314274,0.009591898997314274,0.009591898997314274
model.output_head,Output Head Projection,Output Head / Extra Proj,1,0.269538515000022,0.269538515000022,0.269538515000022,0.269538515000022
