name,pretty_name,count,total,avg,min,max
model.proj_in,Model Proj In,11,0.019507105999764462,0.0017733732727058602,0.0010048660001302778,0.00829895500010025
block.norm1,LayerNorm (Pre-Attention),352,0.1623995989971263,0.000461362497150927,0.0003332699998281896,0.00214422499993816
attn.q_proj,Attn Q Proj,352,0.44363782599748447,0.001260334732947399,0.000949860000218905,0.007643070000085572
attn.k_proj,Attn K Proj,352,0.45416134799506835,0.0012902311022587169,0.0009572519998073403,0.008618786000170076
attn.v_proj,Attn V Proj,352,0.4514663229956568,0.0012825747812376615,0.0009551079997436318,0.007064079999963724
attn.matmul_qk,QKᵀ MatMul,352,0.575609279994751,0.0016352536363487243,0.0004457469999579189,0.16430318299990176
attn.apply_causal_mask,Causal Mask,352,0.5167243419964507,0.0014679668806717348,0.00029871100014133845,0.02555367800005115
attn.softmax,Softmax,352,1.2444431169997188,0.0035353497642037464,0.00015503500026170514,0.21586476600032256
attn.weighted_sum,Attention Weighted Sum,352,0.45965277799950854,0.001305831755680422,0.00033192599994436023,0.012612875000286294
attn.out_projection,Output Projection,352,0.41033439399961935,0.0011657227102261913,0.000902756999948906,0.0034089559999301855
block.norm2,LayerNorm (Pre-FFN),352,0.1666440499939199,0.0004734205965736361,0.00036206899994795094,0.0016947660001278564
ff.linear1,FFN Linear 1,352,1.3012294250033847,0.0036966745028505247,0.0029922310000074503,0.010488041999906272
ff.gelu,GELU Activation,352,0.09529209600032118,0.0002707161818190943,0.00016063500015661702,0.0015680179999435495
ff.linear2,FFN Linear 2,352,1.6261270759960098,0.004619679193170482,0.002940682000371453,0.02114449600003354
model.proj_out,Model Proj Out,11,0.01387511099983385,0.0012613737272576227,0.0009833629997046955,0.0030638140001428837
model.output_head,Output Head Projection,11,0.14587089599990577,0.013260990545445979,0.007426821000080963,0.07048687999986214
attn.cache_concat,KV Cache Concat,320,0.367553037003745,0.001148603240636703,0.001028802000291762,0.0015546099998573482
