name,pretty_name,group,count,total,avg,min,max
model.proj_in,Extra Proj In,Output Head / Extra Proj,11,0.2610070689988788,0.023727915363534437,0.0010971520096063614,0.24795305800216738
block.norm1,LayerNorm (Pre-Attn),Layer Normalization,352,0.15534768300130963,0.0004413286448900842,0.00024988100631162524,0.01122430499526672
attn.q_proj,Q Projection,Self-Attention,352,0.5331769601179985,0.001514707273062496,0.0010559360089246184,0.009396647990797646
attn.k_proj,K Projection,Self-Attention,352,0.7821058610279579,0.0022218916506476076,0.0010371539974585176,0.012098295002942905
attn.v_proj,V Projection,Self-Attention,352,0.7925550899090013,0.0022515769599687537,0.001041313007590361,0.012495274990214966
attn.matmul_qk,QKᵀ MatMul,Self-Attention,352,0.262034420054988,0.0007444159660653069,0.0003228069981560111,0.023119662000681274
attn.apply_causal_mask,Causal Mask,Self-Attention,352,0.14049895202333573,0.0003991447500662947,0.00015925901243463159,0.002737518007052131
attn.softmax,Softmax,Self-Attention,352,0.5800038532033795,0.0016477382193277829,9.657299960963428e-05,0.025051061995327473
attn.weighted_sum,Attention Weighted Sum,Self-Attention,352,0.18799973907880485,0.0005340901678375138,0.00025474399444647133,0.0033799630036810413
attn.out_projection,Output Projection,Self-Attention,352,0.784025042099529,0.0022273438696009343,0.0010650879994500428,0.012584297001012601
block.norm2,LayerNorm (Pre-FFN),Layer Normalization,352,0.15649988703080453,0.00044460195179205834,0.0001979140070034191,0.002063041989458725
ff.linear1,FFN Linear 1,Feed Forward Network,352,2.6984240268939175,0.007665977349130448,0.0036956340045435354,0.04171539600065444
ff.gelu,GELU Activation,Feed Forward Network,352,0.08846025005914271,0.00025130752857710996,9.673299791757017e-05,0.008242601994425058
ff.linear2,FFN Linear 2,Feed Forward Network,352,2.6253287638974143,0.0074583203519812905,0.003622260002885014,0.041008760992554016
model.proj_out,Extra Proj Out,Output Head / Extra Proj,11,0.015758313005790114,0.001432573909617283,0.0011570850037969649,0.0030033030052436516
model.output_head,Output Head Projection,Output Head / Extra Proj,11,0.3483690030116122,0.03166990936469202,0.009128111996687949,0.10757704800926149
attn.cache_concat,KV Cache Concat,Self-Attention,320,0.15885856216482352,0.0004964330067650735,0.0004043399967486039,0.001453556993510574
