name,pretty_name,count,total,avg,min,max
block.norm1,LayerNorm (Pre-Attention),352,0.11609838999993372,0.0003298249715907208,0.000257296999961909,0.0016225290000875248
attn.q_proj,Attn Q Proj,352,0.4657897969989335,0.0013232664687469703,0.0009572880001087469,0.009304957000040304
attn.k_proj,Attn K Proj,352,0.22141958399970463,0.00062903290909007,0.0005025630000545789,0.0031571590000112337
attn.v_proj,Attn V Proj,352,0.21625384700246286,0.0006143575198933604,0.0004871720000210189,0.0031129050000799907
attn.gqa_expand,Attn Gqa Expand,352,0.1588910229988869,0.00045139495170138326,0.00037466599997060257,0.0025626970000303118
attn.matmul_qk,QKᵀ MatMul,352,0.5702830649988755,0.0016201223437468054,0.00043696700004147715,0.1636279790000117
attn.apply_causal_mask,Causal Mask,352,0.5011699680001129,0.001423778318182139,0.0003061580000576214,0.02555449800001952
attn.softmax,Softmax,352,1.2394872069971825,0.003521270474423814,0.00016376600001422048,0.21345741200002522
attn.weighted_sum,Attention Weighted Sum,352,0.45654948199944556,0.0012970155738620613,0.0003269249998538726,0.012609019999899829
attn.out_projection,Output Projection,352,0.4275685760003398,0.0012146834545464199,0.0009114029999182094,0.0034556049999991956
block.norm2,LayerNorm (Pre-FFN),352,0.1213108340002691,0.0003446330511371281,0.0002853600001344603,0.0012406309999732912
ff.swiglu,Ff Swiglu,352,4.10955873700027,0.01167488277556895,0.008590957999786042,0.04332958499981032
model.output_head,Output Head Projection,11,0.14747984500036182,0.01340725863639653,0.0074856130001990095,0.07085989800020798
attn.cache_concat,KV Cache Concat,320,0.37206470400042235,0.0011627022000013198,0.0010332199999538716,0.0013140680000560678
