name,pretty_name,count,total,avg,min,max
block.norm1,LayerNorm (Pre-Attention),352,0.10850862400025107,0.00030826313636434963,0.00015481900004488125,0.005416176000039741
attn.qkv_projection,QKV Projection,352,2.0389829179993058,0.0057925651079525735,0.0028178009999919595,0.25188371600006576
attn.matmul_qk,QKᵀ MatMul,352,0.19442840700003217,0.0005523534289773642,0.0002487710000877996,0.02246519199991326
attn.apply_causal_mask,Causal Mask,32,0.02466471300010653,0.0007707722812533291,0.0005769690000079208,0.003506835000052888
attn.softmax,Softmax,352,0.1445696399979397,0.00041070920453960144,9.555300005104073e-05,0.020493772000008903
attn.weighted_sum,Attention Weighted Sum,352,0.20870714700163262,0.0005929180312546381,0.00019593900003656017,0.014927227000043786
attn.out_projection,Output Projection,352,0.6525043690006669,0.0018537055937518946,0.0010493590000351105,0.012203313999975762
block.norm2,LayerNorm (Pre-FFN),352,0.1040923770003701,0.00029571698011468783,0.00023878799993326538,0.00037946100007957284
ff.linear1,FFN Linear 1,352,2.39827539599969,0.006813282374999119,0.0036817499999415304,0.03251922699996612
ff.gelu,GELU Activation,352,0.09142907600005401,0.00025974169318197164,0.00017280199995184375,0.007551727000077335
ff.linear2,FFN Linear 2,352,2.4432730829995535,0.0069411167130669135,0.003607061000025169,0.03450175299997227
model.output_head,Output Head Projection,11,0.26306823200002327,0.023915293818183934,0.00929559100006827,0.08795456600000762
attn.cache_concat,KV Cache Concat,320,0.1141567730001043,0.0003567399156253259,0.00023609900006249518,0.0006671460000688967
