name,pretty_name,count,total,avg,min,max
block.norm1,LayerNorm (Pre-Attention),352,0.12147812600028374,0.00034510831250080605,0.00014419400008591765,0.001543351000009352
attn.qkv_projection,QKV Projection,352,1.1911797720006234,0.003384033443183589,0.0023016650000045047,0.025981883999975253
attn.matmul_qk,QKᵀ MatMul,352,1.8372569170010138,0.005219479877843789,0.0004378620000125011,0.639412157000038
attn.apply_causal_mask,Causal Mask,32,1.5245429419999255,0.04764196693749767,0.04647367100005795,0.06258014599995931
attn.softmax,Softmax,352,2.895484126999577,0.00822580717897607,0.00016067399997155007,0.7077866920000133
attn.weighted_sum,Attention Weighted Sum,352,1.5046912569991946,0.004274691071020439,0.00042765399996369524,0.048044765999975425
attn.out_projection,Output Projection,352,0.4350283279983387,0.001235875931813462,0.0008964609999111417,0.004509601999984625
block.norm2,LayerNorm (Pre-FFN),352,0.12385925099908945,0.0003518728721565041,0.0002653789999840228,0.0011373280000270825
ff.linear1,FFN Linear 1,352,1.6675663709989976,0.004737404463065334,0.0029207780000888306,0.02311156899997968
ff.gelu,GELU Activation,352,0.12445876499862152,0.00035357603692790207,0.000199747000010575,0.0019292760000553244
ff.linear2,FFN Linear 2,352,1.4693758010002966,0.00417436307102357,0.002930987000013374,0.016570834000049217
model.output_head,Output Head Projection,11,0.21125508499972057,0.019205007727247324,0.007453933000078905,0.1363372559999334
attn.cache_concat,KV Cache Concat,320,0.6364237000013873,0.001988824062504335,0.0018887630000108402,0.0026640710000265244
