name,pretty_name,count,total,avg,min,max
block.norm1,LayerNorm (Pre-Attention),352,0.1461921839994602,0.00041531870454392106,0.00026454800001829426,0.003771959000005154
attn.qkv_projection,QKV Projection,352,1.5579976459987392,0.004426129676132782,0.00229865799997242,0.03380746999994244
attn.matmul_qk,QKᵀ MatMul,352,6.501320522000924,0.018469660573866262,0.0006325859999378736,2.5148398399999223
attn.apply_causal_mask,Causal Mask,32,6.0895782019998705,0.19029931881249595,0.18159663599999476,0.2559558670000115
attn.softmax,Softmax,352,8.869617792001804,0.025197777818186943,0.00015804999998181302,2.7897233440000946
attn.weighted_sum,Attention Weighted Sum,352,5.539365269999166,0.015736833153406724,0.0006182170000101905,0.19613592100006372
attn.out_projection,Output Projection,352,0.5573235769983285,0.001583305616472524,0.0009078530000579121,0.008263736999992943
block.norm2,LayerNorm (Pre-FFN),352,0.1453714480006738,0.0004129870681837324,0.0002600359999860302,0.0020233569999845713
ff.linear1,FFN Linear 1,352,2.0390378350008405,0.005792721122161479,0.002985995000017283,0.034582521000061206
ff.gelu,GELU Activation,352,0.1789760070006423,0.0005084545653427339,0.00019984200002909347,0.00385055200001716
ff.linear2,FFN Linear 2,352,1.9739033409992999,0.005607679946020738,0.0029330669999581005,0.032525243999998565
model.output_head,Output Head Projection,11,0.34621872200011694,0.03147442927273791,0.007455628999991859,0.2711806650000881
attn.cache_concat,KV Cache Concat,320,1.1996457559993132,0.0037488929874978537,0.003598645000010947,0.004818086000000221
