name,pretty_name,count,total,avg,min,max
block.norm1,LayerNorm (Pre-Attention),352,0.10197509900172008,0.00028970198580034116,0.00013833200000590296,0.00040254700024888734
attn.qkv_projection,QKV Projection,352,1.059763178996036,0.003010690849420557,0.002326448999610875,0.007546302999799082
attn.matmul_qk,QKᵀ MatMul,352,0.16720718800161194,0.0004750204204591248,0.00035778000028585666,0.0011437690000093426
attn.apply_causal_mask,Causal Mask,32,0.02851106299976891,0.0008909707187427784,0.0008007729998098512,0.0012406619998728274
attn.softmax,Softmax,352,0.07542775300362337,0.0002142833892148391,9.497300015937071e-05,0.0007406790000459296
attn.weighted_sum,Attention Weighted Sum,352,0.137141862000135,0.00038960756250038355,0.00017925799966178602,0.0011054980000153591
attn.out_projection,Output Projection,352,0.4143299059965102,0.001177073596580995,0.0009231680000993947,0.002642119000029197
block.norm2,LayerNorm (Pre-FFN),352,0.10369595700240097,0.00029459078693863915,0.00014249200012272922,0.00041694599985930836
ff.linear1,FFN Linear 1,352,1.381843982997907,0.003925693133516781,0.0030333049999171635,0.00984091400005127
ff.gelu,GELU Activation,352,0.08308460600164835,0.0002360358125046828,0.00018684199994822848,0.0005250059998616052
ff.linear2,FFN Linear 2,352,1.3650683860000754,0.0038780351875002143,0.0029734029999417544,0.010122056999989582
model.output_head,Output Head Projection,11,0.18394088100012596,0.016721898272738723,0.009311013000115054,0.07248730500032252
attn.cache_concat,KV Cache Concat,320,0.11987527499695716,0.00037461023436549115,0.0003480840000520402,0.000513742999828537
