name,pretty_name,count,total,avg,min,max
block.norm1,LayerNorm (Pre-Attention),352,0.10523577700223541,0.0002989652755745324,0.00017855600026450702,0.0007135820001167303
attn.qkv_projection,QKV Projection,352,0.9503178030035997,0.002699766485805681,0.002300999999988562,0.013804463999804284
attn.matmul_qk,QKᵀ MatMul,352,0.23667541500299194,0.0006723733380766816,0.0003508079998937319,0.0067208929999651446
attn.apply_causal_mask,Causal Mask,32,0.12816853000049377,0.0040052665625154305,0.003750340999886248,0.006109994999860646
attn.softmax,Softmax,352,0.5439612750010383,0.0015453445312529498,0.00011791700035246322,0.028316046000327333
attn.weighted_sum,Attention Weighted Sum,352,0.2219630570020854,0.0006305768664831971,0.000276408999980049,0.006021580999913567
attn.out_projection,Output Projection,352,0.37096561099497194,0.0010538795766902613,0.0009066979996532609,0.0035155299997313705
block.norm2,LayerNorm (Pre-FFN),352,0.10644352200688445,0.00030239636933773994,0.00020719500025734305,0.0006201450000844488
ff.linear1,FFN Linear 1,352,1.193953493997924,0.003391913335221375,0.002990231999774551,0.012371827000151825
ff.gelu,GELU Activation,352,0.09292212900209051,0.00026398332102866624,0.00018421999993734062,0.0010046150000562193
ff.linear2,FFN Linear 2,352,1.3634831149988713,0.003873531576701339,0.0029429680002976966,0.016680361999988236
model.output_head,Output Head Projection,11,0.18143652199978533,0.01649422927270776,0.0074110209998252685,0.07187614099984785
attn.cache_concat,KV Cache Concat,320,0.22266148400512975,0.0006958171375160305,0.000598864999574289,0.0010134150002159004
