name,pretty_name,count,total,avg,min,max
block.norm1,LayerNorm (Pre-Attention),352,0.11039949399628313,0.00031363492612580433,0.00018598099995870143,0.0008762719999140245
attn.qkv_projection,QKV Projection,352,0.9997542720057027,0.0028402110000162006,0.002237110999885772,0.01390537299994321
attn.matmul_qk,QKᵀ MatMul,352,0.36612317100025393,0.001040122644887085,0.0004279279996808327,0.012155389999861654
attn.apply_causal_mask,Causal Mask,32,0.3411090209997383,0.010659656906241821,0.009913607999806118,0.013324263999948016
attn.softmax,Softmax,352,0.9895235130029505,0.002811146343758382,0.0001619810000192956,0.16460718000007546
attn.weighted_sum,Attention Weighted Sum,352,0.3912882179988628,0.0011116142556785876,0.0003130179998152016,0.009895207999761624
attn.out_projection,Output Projection,352,0.3975603380049506,0.0011294327784231552,0.0009005910001178563,0.003247908000048483
block.norm2,LayerNorm (Pre-FFN),352,0.11341223699946568,0.0003221938551121184,0.00026073099979839753,0.0008906709999791929
ff.linear1,FFN Linear 1,352,1.2689956259960127,0.0036051012102159452,0.002979817000323237,0.009657612999944831
ff.gelu,GELU Activation,352,0.09982054300235177,0.000283581088074863,0.00014582099993276643,0.0011806819998128049
ff.linear2,FFN Linear 2,352,1.5599868580034126,0.0044317808466006045,0.002913513999828865,0.019189242999800626
model.output_head,Output Head Projection,11,0.14166838500023005,0.012878944090930005,0.00743839000006119,0.06611182999995435
attn.cache_concat,KV Cache Concat,320,0.3214862060003725,0.001004644393751164,0.000917455000035261,0.0012622480003301462
