name,pretty_name,count,total,avg,min,max
block.norm1,LayerNorm (Pre-Attention),352,0.11460180999711156,0.00032557332385543055,0.00026962599986291025,0.0009173250000458211
attn.qkv_projection,QKV Projection,352,0.9782307639984538,0.002779064670450153,0.002283411000007618,0.01636508199999298
attn.matmul_qk,QKᵀ MatMul,352,0.3163491509958476,0.0008987191789654761,0.00042213599999740836,0.01188465899986113
attn.apply_causal_mask,Causal Mask,32,0.2763388119983574,0.00863558787494867,0.0077269180001167115,0.015114641999844025
attn.softmax,Softmax,352,0.89227707799364,0.002534878062481932,0.00017023700002027908,0.13884100499990382
attn.weighted_sum,Attention Weighted Sum,352,0.336911639005848,0.0009571353380847954,0.00032514600025024265,0.010383888999967894
attn.out_projection,Output Projection,352,0.383073570995748,0.0010882771903288296,0.0009077899999283545,0.0040995660001499346
block.norm2,LayerNorm (Pre-FFN),352,0.1160932439993303,0.0003298103522708247,0.0002727630003391823,0.0009216449998348253
ff.linear1,FFN Linear 1,352,1.245484354997643,0.0035383078266978496,0.0029835250002179237,0.013346260999696824
ff.gelu,GELU Activation,352,0.10157174500409383,0.00028855609376163017,0.0002028760000030161,0.0012899900002594222
ff.linear2,FFN Linear 2,352,1.495226902999093,0.004247803701701969,0.002937094000117213,0.019542458999694645
model.output_head,Output Head Projection,11,0.13340630900074757,0.012127846272795234,0.00748180400023557,0.05840514200008329
attn.cache_concat,KV Cache Concat,320,0.28300793800144675,0.0008843998062545211,0.0008204959999602579,0.001091690000066592
