name,pretty_name,count,total,avg,min,max
block.norm1,LayerNorm (Pre-Attention),352,0.10395917899950291,0.00029533857670313324,0.00026492100005270913,0.00048664199994163937
attn.qkv_projection,QKV Projection,352,0.9230261050051922,0.00262223325285566,0.0023037760001898278,0.008909128000141209
attn.matmul_qk,QKᵀ MatMul,352,0.19887512699915533,0.0005649861562476003,0.000409300999763218,0.002759602999958588
attn.apply_causal_mask,Causal Mask,32,0.07495067899935748,0.002342208718729921,0.0020702779997918697,0.0033537309996063414
attn.softmax,Softmax,352,0.09795729000006759,0.0002782877556820102,0.00016767599981903913,0.0019448740004008869
attn.weighted_sum,Attention Weighted Sum,352,0.1738788519969603,0.0004939740113550008,0.00032261500018648803,0.0029909569998380903
attn.out_projection,Output Projection,352,0.36123216499800037,0.001026227741471592,0.0009069190000445815,0.0030258039996624575
block.norm2,LayerNorm (Pre-FFN),352,0.10607143499964877,0.00030133930397627495,0.00027336800030752784,0.0004683060001298145
ff.linear1,FFN Linear 1,352,1.2332090769978095,0.003503434877834686,0.0029898689999754424,0.0135844849996829
ff.gelu,GELU Activation,352,0.08776007599954028,0.0002493183977259667,0.00020508199986579712,0.0007068280001476523
ff.linear2,FFN Linear 2,352,1.2979672509945885,0.0036874069630528084,0.0029427659997054434,0.015806439999778377
model.output_head,Output Head Projection,11,0.10839161400099329,0.00985378309099939,0.00742929699981687,0.03355148200034819
attn.cache_concat,KV Cache Concat,320,0.17821745999935956,0.0005569295624979987,0.0005090740000923688,0.0008272729996861017
