name,pretty_name,count,total,avg,min,max
block.norm1,LayerNorm (Pre-Attention),352,0.11455954900520737,0.00032545326421933913,0.0002646990001267113,0.0009579019997545402
attn.qkv_projection,QKV Projection,352,0.9958741149966954,0.0028291878266951576,0.0022553479998350667,0.0171746770001846
attn.matmul_qk,QKᵀ MatMul,352,0.3542731379952784,0.0010064577783956772,0.0003691120000439696,0.014963839999836637
attn.apply_causal_mask,Causal Mask,32,0.31847038900014013,0.009952199656254379,0.009241742000085651,0.013934483999946679
attn.softmax,Softmax,352,0.974816325005122,0.0027693645596736424,0.00012022200007777428,0.15293839999958436
attn.weighted_sum,Attention Weighted Sum,352,0.3805302559994743,0.0010810518636348702,0.00021103600010974333,0.012643916999877547
attn.out_projection,Output Projection,352,0.3923766719995001,0.0011147064545440344,0.0008572950000598212,0.004137617000196769
block.norm2,LayerNorm (Pre-FFN),352,0.1162656930000594,0.0003303002642047142,0.0002701069997783634,0.0009430529999008286
ff.linear1,FFN Linear 1,352,1.2634364769996864,0.003589308173294564,0.002983975000006467,0.013314976000401657
ff.gelu,GELU Activation,352,0.10174948599933487,0.0002890610397708377,0.0001374700000269513,0.0011452899998403154
ff.linear2,FFN Linear 2,352,1.5320073649900223,0.0043522936505398365,0.00289188099986859,0.018178817999796593
model.output_head,Output Head Projection,11,0.13650733500026035,0.012409757727296395,0.007491632999972353,0.06121178500006863
attn.cache_concat,KV Cache Concat,320,0.30738665000217225,0.0009605832812567882,0.0008872150001479895,0.0013555579998865142
