name,pretty_name,count,total,avg,min,max
block.norm1,LayerNorm (Pre-Attention),352,0.11289640399718337,0.0003207284204465437,0.00026492300003155833,0.0008693289996699605
attn.qkv_projection,QKV Projection,352,1.0021712349976042,0.0028470773721522846,0.0023005359998933272,0.014596801999687159
attn.matmul_qk,QKᵀ MatMul,352,0.4244456769952194,0.0012058115823727824,0.0004395450000629353,0.013983660000121745
attn.apply_causal_mask,Causal Mask,32,0.4217386750001424,0.01317933359375445,0.011992048000138311,0.015961130000050616
attn.softmax,Softmax,352,1.1933240239950464,0.0033901250681677457,0.00016953300018940354,0.22029679900015253
attn.weighted_sum,Attention Weighted Sum,352,0.44876535000639706,0.0012749015625181735,0.00033401000018784543,0.011693972000102804
attn.out_projection,Output Projection,352,0.38481017199865164,0.0010932107159052603,0.0009030879996316798,0.00290622100010296
block.norm2,LayerNorm (Pre-FFN),352,0.11436080399880666,0.00032488864772388257,0.00026767600002131076,0.0008032179998735955
ff.linear1,FFN Linear 1,352,1.2733712990016102,0.0036175320994363924,0.002980460999879142,0.009872948000065662
ff.gelu,GELU Activation,352,0.10167903899264275,0.0002888609062290987,0.00020361299993965076,0.0011094850001427403
ff.linear2,FFN Linear 2,352,1.596146699007022,0.004534507667633586,0.0029267969998727494,0.020404507999955968
model.output_head,Output Head Projection,11,0.1450609690004967,0.013187360818226973,0.007403936000173417,0.07008982200022729
attn.cache_concat,KV Cache Concat,320,0.33819870600291324,0.001056870956259104,0.0010133910000149626,0.0013748559999839927
