name,pretty_name,count,total,avg,min,max
block.norm1,LayerNorm (Pre-Attention),352,0.10737263200007874,0.00030503588636386007,0.00027324100028636167,0.0007361420002780505
attn.qkv_projection,QKV Projection,352,0.9350505040006283,0.002656393477274512,0.002305253000031371,0.011028807000002416
attn.matmul_qk,QKᵀ MatMul,352,0.2202112079944527,0.0006256000227115134,0.00042603699967003195,0.004983584999990853
attn.apply_causal_mask,Causal Mask,32,0.11326770999903601,0.0035396159374698755,0.0031334559998867917,0.0061915219998809334
attn.softmax,Softmax,352,0.11589232999813248,0.0003292395738583309,0.00017452400015827152,0.0036811230002058437
attn.weighted_sum,Attention Weighted Sum,352,0.20572031400342894,0.000584432710237014,0.00033500000017738785,0.0057276299999102775
attn.out_projection,Output Projection,352,0.3774842860057106,0.0010723985397889505,0.0008915610001167806,0.002671740000096179
block.norm2,LayerNorm (Pre-FFN),352,0.10789558100032082,0.0003065215369327296,0.00014457199995376868,0.0007433089999722142
ff.linear1,FFN Linear 1,352,1.213413535001564,0.0034471975426180797,0.0029529170001296734,0.009061625999947864
ff.gelu,GELU Activation,352,0.09075854600314415,0.00025783677841802313,0.00020489100006670924,0.0009206810000250698
ff.linear2,FFN Linear 2,352,1.3627943389951724,0.003871574826690831,0.0029440860002978297,0.01553989299964087
model.output_head,Output Head Projection,11,0.11307329100009156,0.010279390090917414,0.007408997000311501,0.03825985999992554
attn.cache_concat,KV Cache Concat,320,0.22022290299582892,0.0006881965718619654,0.0005934569999226369,0.0010357500000282016
