name,pretty_name,count,total,avg,min,max
block.norm1,LayerNorm (Pre-Attention),352,0.11142151499598185,0.00031653839487494844,0.0002596429999357497,0.0008802700003798236
attn.qkv_projection,QKV Projection,352,0.9679470350015436,0.002749849531254385,0.002306960000169056,0.015347105999808264
attn.matmul_qk,QKᵀ MatMul,352,0.30334707600422917,0.0008617814659211056,0.00040357599982598913,0.011438994999934948
attn.apply_causal_mask,Causal Mask,32,0.25823683000044184,0.008069900937513808,0.007274217000031058,0.014307447999726719
attn.softmax,Softmax,352,0.8285277529962514,0.0023537720255575323,0.00016326100012520328,0.12554527199972654
attn.weighted_sum,Attention Weighted Sum,352,0.32125093599597676,0.0009126447045340249,0.0003121529998679762,0.010218667999652098
attn.out_projection,Output Projection,352,0.37635770599354146,0.0010691980283907428,0.0009078210000552644,0.002569387000221468
block.norm2,LayerNorm (Pre-FFN),352,0.11245223899777557,0.0003194665880618624,0.0002674830002433737,0.0007917909997559036
ff.linear1,FFN Linear 1,352,1.2262916569952722,0.0034837831164638415,0.00299241799984884,0.008386355000311596
ff.gelu,GELU Activation,352,0.09675569099954373,0.0002748741221577947,0.0001999959999920975,0.0010518190001675976
ff.linear2,FFN Linear 2,352,1.463261860998955,0.004156993923292485,0.0029432989999804704,0.016310639000039373
model.output_head,Output Head Projection,11,0.12846720499965159,0.011678836818150145,0.0074027589998877374,0.05377882499988118
attn.cache_concat,KV Cache Concat,320,0.2754520799985585,0.0008607877499954952,0.0008049429998209234,0.0010483619998922222
