name,pretty_name,count,total,avg,min,max
block.norm1,LayerNorm (Pre-Attention),352,0.10810135799692944,0.000307106130673095,0.000150365000081365,0.0007770059996801137
attn.qkv_projection,QKV Projection,352,0.9702453160057303,0.002756378738652643,0.002243534000172076,0.01558928200029186
attn.matmul_qk,QKᵀ MatMul,352,0.27546873800201865,0.0007825816420511893,0.00039493499980380875,0.009555562000059581
attn.apply_causal_mask,Causal Mask,32,0.1950901610011897,0.006096567531287178,0.005530020000151126,0.010816846000125224
attn.softmax,Softmax,352,0.7221878349973849,0.0020516699857880253,0.0001644769999984419,0.10616510799991374
attn.weighted_sum,Attention Weighted Sum,352,0.2741560400004346,0.000778852386364871,0.0003339760000926617,0.006711688999985199
attn.out_projection,Output Projection,352,0.37895299100273405,0.0010765709971668582,0.0009062520002771635,0.003194041000369907
block.norm2,LayerNorm (Pre-FFN),352,0.11068286900217572,0.00031443996875618103,0.00026764199992612703,0.0007815820003997942
ff.linear1,FFN Linear 1,352,1.215420751005695,0.003452899860811633,0.0029847009996046836,0.009978433000014775
ff.gelu,GELU Activation,352,0.09330576999991536,0.00026507321022703224,0.00020492400017246837,0.0010667279998415324
ff.linear2,FFN Linear 2,352,1.425654153002597,0.004050153843757378,0.002936733999831631,0.019670278999910806
model.output_head,Output Head Projection,11,0.12453453400075887,0.01132132127279626,0.007415994999973918,0.049783079999997426
attn.cache_concat,KV Cache Concat,320,0.24871598499885295,0.0007772374531214155,0.0007139360000110173,0.0009569390003889566
