name,pretty_name,count,total,avg,min,max
block.norm1,LayerNorm (Pre-Attention),352,0.10599715299986201,0.0003011282755677898,0.00017247499999939464,0.0007118530002117041
attn.qkv_projection,QKV Projection,352,0.9388810150057907,0.002667275610811905,0.002225317000011273,0.010845982999853732
attn.matmul_qk,QKᵀ MatMul,352,0.22136704899867254,0.000628883661928047,0.0004057810001540929,0.004719489999843063
attn.apply_causal_mask,Causal Mask,32,0.09990841399985584,0.003122137937495495,0.0026164420000895916,0.005103479999888805
attn.softmax,Softmax,352,0.1147699810044287,0.0003260510823989452,9.407700008523534e-05,0.0026960240002154023
attn.weighted_sum,Attention Weighted Sum,352,0.1988912280007753,0.0005650318977294753,0.00017778699975679046,0.00414904099989144
attn.out_projection,Output Projection,352,0.3763022570005887,0.0010690405028425816,0.0008269859999927576,0.0031389569999191735
block.norm2,LayerNorm (Pre-FFN),352,0.10758478199659294,0.00030563858521759357,0.00014514799977405346,0.0007206529999166378
ff.linear1,FFN Linear 1,352,1.2247927350013015,0.0034795248153446064,0.002926002999629418,0.012406869999722403
ff.gelu,GELU Activation,352,0.09244469199620653,0.000262626965898314,0.00017714699970383663,0.000937606999741547
ff.linear2,FFN Linear 2,352,1.3715829979983027,0.003896542607949724,0.0029350260001592687,0.02105319900010727
model.output_head,Output Head Projection,11,0.1753272210007708,0.015938838272797348,0.00739292399975966,0.07086896500004514
attn.cache_concat,KV Cache Concat,320,0.19887796500006516,0.0006214936406252036,0.0005390249998526997,0.0008117860002130328
