name,pretty_name,count,total,avg,min,max
block.norm1,LayerNorm (Pre-Attention),352,0.10140791900175827,0.00028809067898226783,0.00019288900011815713,0.00036034000004292466
attn.qkv_projection,QKV Projection,352,1.0649909750004554,0.00302554254261493,0.0028107480002290686,0.006848906999948667
attn.matmul_qk,QKᵀ MatMul,352,0.16182811100452454,0.0004597389517173993,0.0003472520002105739,0.001168438000149763
attn.apply_causal_mask,Causal Mask,32,0.020464576999529527,0.0006395180312352977,0.0005690040002264141,0.0008157150000442925
attn.softmax,Softmax,352,0.07181405099800031,0.00020401719033522815,0.00013573900014307583,0.0006132580001576571
attn.weighted_sum,Attention Weighted Sum,352,0.13244329500093954,0.0003762593607981237,0.0002544869998928334,0.0008740799999031879
attn.out_projection,Output Projection,352,0.4165469030008353,0.0011833718835251002,0.0010698820001380227,0.0024404240002695587
block.norm2,LayerNorm (Pre-FFN),352,0.10295439699712006,0.000292484082378182,0.00014271500003815163,0.00037333000000217
ff.linear1,FFN Linear 1,352,1.3799423779942117,0.003920290846574465,0.003682012999888684,0.008723848000045109
ff.gelu,GELU Activation,352,0.0807874170022842,0.00022950970739285285,0.00019103300019196467,0.0004171370001131436
ff.linear2,FFN Linear 2,352,1.3609284699955424,0.0038662740624873363,0.0036178549999021925,0.008852163000028668
model.output_head,Output Head Projection,11,0.18328754100002698,0.01666250372727518,0.009293140999943716,0.08945977800021865
attn.cache_concat,KV Cache Concat,320,0.10734714899763276,0.00033545984061760236,0.0002912850000029721,0.0004314729999350675
