name,pretty_name,count,total,avg,min,max
block.norm1,LayerNorm (Pre-Attention),352,0.11026791199583386,0.000313261113624528,0.00014150099968901486,0.0010473409997757699
attn.qkv_projection,QKV Projection,352,0.9945108629940478,0.0028253149516876356,0.0022330479996526265,0.01808834699977524
attn.matmul_qk,QKᵀ MatMul,352,0.4035383730015383,0.0011464158323907338,0.0004275770002095669,0.018384885000159557
attn.apply_causal_mask,Causal Mask,32,0.3974583610024638,0.012420573781326993,0.011317780000354105,0.01955363299975943
attn.softmax,Softmax,352,1.1080773599992426,0.003147947045452394,0.00016242900028373697,0.19794245499997487
attn.weighted_sum,Attention Weighted Sum,352,0.4333573089957099,0.0012311287187378123,0.00030991400035418337,0.011230294000142749
attn.out_projection,Output Projection,352,0.3823296139944432,0.0010861636761205773,0.0008967200001279707,0.002941739000107191
block.norm2,LayerNorm (Pre-FFN),352,0.1121515619947786,0.00031861239203062104,0.0002548759998717287,0.0007738109998172149
ff.linear1,FFN Linear 1,352,1.3060545619982804,0.003710382278404206,0.00297732300032294,0.013179410999782704
ff.gelu,GELU Activation,352,0.09978918299793804,0.00028349199715323306,0.00017721299991535489,0.0011068930002693378
ff.linear2,FFN Linear 2,352,1.5658619759951762,0.0044484715227135685,0.0029009719996793137,0.019498016999932588
model.output_head,Output Head Projection,11,0.1417881760007731,0.012889834181888464,0.0074139149996881315,0.06678136199980145
attn.cache_concat,KV Cache Concat,320,0.3251164450016404,0.0010159888906301263,0.0009645590002946847,0.0013256719998935296
