name,pretty_name,count,total,avg,min,max
block.norm1,LayerNorm (Pre-Attention),352,0.10551379599917254,0.00029975510227037654,0.0001726049999888346,0.0006680819999473897
attn.q_proj,Attn Q Proj,352,0.43056672199941204,0.0012232009147710569,0.0009727170000815022,0.004555972999924052
attn.k_proj,Attn K Proj,352,0.4337901300006024,0.0012323583238653478,0.0009789250000267202,0.004768129000012777
attn.v_proj,Attn V Proj,352,0.4326485990011406,0.0012291153380714222,0.000982475999990129,0.0044381509999311675
attn.matmul_qk,QKᵀ MatMul,352,0.21795149499962463,0.0006191803835216609,0.00037778399996568623,0.004923997999981111
attn.apply_causal_mask,Causal Mask,352,0.20624681099911868,0.0005859284403384054,0.00023429899999882764,0.006123845999923105
attn.softmax,Softmax,352,0.11181240499922751,0.0003176488778387145,0.00012294199996176758,0.003767508999999336
attn.weighted_sum,Attention Weighted Sum,352,0.20318888699910076,0.0005772411562474454,0.0002489229999582676,0.004534596999974383
attn.out_projection,Output Projection,352,0.4033873240009598,0.0011459867159118176,0.0009207499999774882,0.0023589290000245455
block.norm2,LayerNorm (Pre-FFN),352,0.11150985599863361,0.00031678936363248187,0.00021388399989064055,0.0005003100000067207
ff.linear1,FFN Linear 1,352,1.3123175730000867,0.0037281749232957006,0.003039875000013126,0.010311698000009528
ff.gelu,GELU Activation,352,0.07633601800068845,0.00021686368750195584,0.00016684499996699742,0.0007089460000315739
ff.linear2,FFN Linear 2,352,1.4652348360010592,0.0041625989659121,0.0029611889999614505,0.03398901699995349
model.output_head,Output Head Projection,11,0.19931767700029468,0.018119788818208606,0.008182076000025518,0.06382416400003876
attn.cache_concat,KV Cache Concat,320,0.24169034199996986,0.0007552823187499058,0.0006372670000018843,0.0010047470000245085
