name,pretty_name,count,total,avg,min,max
block.norm1,LayerNorm (Pre-Attention),352,0.120939913999905,0.00034357930113609376,0.0002042840000058277,0.005807626999967397
attn.q_proj,Attn Q Proj,352,0.8423896539986799,0.0023931524261326135,0.0011588250000613698,0.2441223280000031
attn.k_proj,Attn K Proj,352,0.8769469029996344,0.002491326428976234,0.001145545000099446,0.01266220999991674
attn.v_proj,Attn V Proj,352,0.8776855860005526,0.0024934249602288423,0.0011645209999642248,0.012931324000078348
attn.matmul_qk,QKᵀ MatMul,352,0.2741945950006084,0.0007789619176153648,0.0003996399999550704,0.026219601000093462
attn.apply_causal_mask,Causal Mask,352,0.18890644499833797,0.0005366660369270966,0.00027436200002739497,0.0031778879999819765
attn.softmax,Softmax,352,0.6098076539988142,0.0017324081079511768,0.00014646099998572026,0.025129702999947767
attn.weighted_sum,Attention Weighted Sum,352,0.19068515700053013,0.0005417191960242333,0.00031138500003180525,0.0031453450000071825
attn.out_projection,Output Projection,352,0.8579849780002178,0.002437457323864255,0.001076075000014498,0.012890076999951816
block.norm2,LayerNorm (Pre-FFN),352,0.1235742620003748,0.0003510632443192466,0.00027797799998552364,0.0014623389999997016
ff.linear1,FFN Linear 1,352,2.884796118000736,0.008195443517047546,0.0035671279999860417,0.044238951000011184
ff.gelu,GELU Activation,352,0.09546457199917313,0.0002712061704521964,0.00016370900004858413,0.007949216000042725
ff.linear2,FFN Linear 2,352,2.8282936590005647,0.008034925167615241,0.0041508919999841964,0.043270491000043876
model.output_head,Output Head Projection,11,0.3718227790000128,0.03380207081818298,0.010658953999950427,0.10808071000008113
attn.cache_concat,KV Cache Concat,320,0.19978297799980282,0.0006243218062493838,0.00044203899994954554,0.0011677839999038042
