name,pretty_name,count,total,avg,min,max
block.norm1,LayerNorm (Pre-Attention),352,0.1105192539998825,0.0003139751534087571,0.00017964300013773027,0.0010300789999746485
attn.q_proj,Attn Q Proj,352,0.4110558740046599,0.0011677723693314203,0.0009224020000146993,0.004903779000187569
attn.k_proj,Attn K Proj,352,0.21153108000021348,0.0006009405681824246,0.0003691080000862712,0.0015933570000470354
attn.v_proj,Attn V Proj,352,0.20561479099887947,0.0005841329289740894,0.00036472499982664885,0.001573228999859566
attn.gqa_expand,Attn Gqa Expand,352,0.15534112299815206,0.00044131000851747746,0.00024543200015614275,0.0013311579998571688
attn.matmul_qk,QKᵀ MatMul,352,0.22429931199849307,0.0006372139545411735,0.0003407250001146167,0.0053428360001817055
attn.apply_causal_mask,Causal Mask,352,0.2094415799986109,0.0005950044886324173,0.00020719300005112018,0.006094524999980422
attn.softmax,Softmax,352,0.11608975699937218,0.0003298004460209437,0.00010959699989143701,0.0037588229999983014
attn.weighted_sum,Attention Weighted Sum,352,0.2059315870019418,0.0005850329176191528,0.00023205700017570052,0.005960097000070164
attn.out_projection,Output Projection,352,0.38318656099818327,0.0010885981846539298,0.0008858920000420767,0.004070076999823868
block.norm2,LayerNorm (Pre-FFN),352,0.11638357600031668,0.00033063515909180876,0.00017113099988819158,0.0010313899999800924
ff.swiglu,Ff Swiglu,352,3.8920197850002296,0.011056874389205197,0.008585676999928182,0.05694876999996268
model.output_head,Output Head Projection,11,0.23725861800039638,0.021568965272763307,0.008169946999942113,0.10838712200006739
attn.cache_concat,KV Cache Concat,320,0.2111680620023435,0.0006599001937573235,0.0006075329999930545,0.0008505000000695873
