name,pretty_name,count,total,avg,min,max
block.norm1,LayerNorm (Pre-Attention),352,0.10729986143996939,0.0003048291518180949,0.00020147999748587608,0.002064306987449527
attn.qkv_projection,QKV Projection,352,2.6659648969653063,0.007573763911833256,0.0050281049916520715,0.19530352001311257
attn.matmul_qk,QKᵀ MatMul,352,0.3096902369870804,0.0008798018096223876,0.0004058400518260896,0.018293593951966614
attn.apply_causal_mask,Causal Mask,32,0.02260810398729518,0.0007065032496029744,0.0006084080087020993,0.0010028569959104061
attn.softmax,Softmax,352,0.15055772755295038,0.00042772081691179085,0.00016093399608507752,0.018298973969649523
attn.weighted_sum,Attention Weighted Sum,352,0.19932278763735667,0.0005662579194243087,0.0002996919793076813,0.008545335032977164
attn.out_projection,Output Projection,352,0.8409271155833267,0.0023889974874526324,0.0018611940322443843,0.009775305050425231
block.norm2,LayerNorm (Pre-FFN),352,0.10591252282029018,0.00030088784892127893,0.00027377100195735693,0.0004783549811691046
ff.linear1,FFN Linear 1,352,0.7525545096723363,0.0021379389479327733,0.0019053230062127113,0.009865801956038922
ff.gelu,GELU Activation,352,0.08039874472888187,0.00022840552479795986,0.00015510997036471963,0.005858635006006807
ff.linear2,FFN Linear 2,352,0.9050931368255988,0.0025712873205272694,0.0018386970041319728,0.010549542028456926
model.output_head,Output Head Projection,11,0.332066968025174,0.030187906184106727,0.01707875996362418,0.09221603197511286
attn.cache_concat,Attn Cache Concat,320,0.13564503425732255,0.000423890732054133,0.0003848479827865958,0.000927364977542311
